f1_hex_code,f2_temp_log,f3_wave_phase,f4_micro_metric,f5_sector_class,f6_launch_date,f7_power_skew,f8_bimodal_core,f9_cargo_path,f10_status_mix,f11_sync_clock,f12_spatial_coord,f13_noisy_base,f14_crew_code,f15_parity_bit,target_breach
0x2e4,Temp: 36.11 C,0.9331619827,55.11591898,Delta,2026-11-17,0.00410706449,-17.456162,C-D,FALSE,65735,"(19, 3)",819,oizzaxox,483,1
0x36e,Temp: 19.53 C,24.66788645,46.43767439,Gamma,2026-11-18,0.04268405981,-20.42279313,C-C-A-C-A,1,27959,"(17, 14)",311,xxoxouzy,869,1
0x23c,Temp: 13.98 C,72.64617151,82.16819371,Alpha,2026-11-19,89.3262189,22.12531458,B,T,38522,"(14, 14)",413,aexiuieo,878,0
0xfa,Temp: 19.73 C,99.18099513,84.38850758,Gamma,2026-11-20,263.2507581,19.24873267,B,FALSE,66087,"(6, 3)",98,eizzezae,940,0
0x202,Temp: 38.89 C,9.917809959,39.56500195,Delta,2026-11-21,0.7332315944,22.70222818,B-A-C,1,19953,"(1, 16)",708,xaxyyeaz,877,1
0x18d,Temp: 44.23 C,40.14943159,71.73200712,Delta,2026-11-22,0.02430293613,22.58549058,B-D-C,T,36567,"(4, 1)",123,ayeuoooz,429,1
0x2c6,Temp: 43.21 C,80.00709687,78.62993061,Delta,2026-11-23,537.8235355,-23.32746566,D-D-C-B-D,1,70523,"(17, 18)",185,azyoyayu,797,1
0x16a,Temp: 25.89 C,20.40356346,68.26391113,Gamma,2026-11-24,119.5012911,-20.61048625,C-A,F,72708,"(8, 2)",730,zeyyeaaz,497,1
0x35f,Temp: 36.72 C,55.50849493,23.49196166,Delta,2026-11-25,7.666352616,-21.1747834,A-B-B-A,T,32560,"(18, 16)",66,yuoueexo,472,0
0xf3,Temp: 18.20 C,73.3071296,87.95359443,Gamma,2026-11-26,0.08740462791,22.82837458,D-C-C-A,FALSE,68390,"(10, 8)",331,yexaeiox,571,1
0x1bd,Temp: 21.73 C,61.59854503,57.97941519,Beta,2026-11-27,0.8632179915,-20.89478787,B-D,1,78149,"(12, 16)",621,ooiuaoez,655,1
0x2d3,Temp: 45.85 C,18.80247346,35.14004595,Alpha,2026-11-28,0.6181153162,18.99753178,D-A-C-C-C,FALSE,46660,"(12, 11)",583,aeayaxez,838,0
0x29f,Temp: 10.52 C,35.53845687,47.8453085,Alpha,2026-11-29,2.698116438,-19.10291433,C-D,1,55104,"(19, 1)",599,eyaozeyz,864,0
0x3d4,Temp: 13.42 C,78.37917845,13.34382705,Gamma,2026-11-30,77.71158259,20.47710991,A-D,TRUE,67805,"(3, 12)",235,iiauayao,300,1
0x65,Temp: 18.32 C,55.42265141,21.38014531,Beta,2026-12-01,13.98871766,-17.41887716,A-B-D-D,FALSE,34496,"(9, 5)",206,oxyuzyyu,738,0
0x3e4,Temp: 11.06 C,0.5229613543,78.1336608,Gamma,2026-12-02,0.03947340082,-19.71348217,B-B-B-D,FALSE,93301,"(1, 10)",567,yuuuyyay,676,0
0x193,Temp: 17.26 C,76.099076,10.00103549,Beta,2026-12-03,62.14617989,22.19309424,C,0,13515,"(17, 4)",513,axiixxea,84,0
0x161,Temp: 33.32 C,3.531135494,47.07435873,Delta,2026-12-04,2.558436731,15.6174923,D-D,F,14454,"(15, 19)",668,uzeoayxi,377,1
0x2ef,Temp: 26.86 C,74.57337827,56.50340612,Beta,2026-12-05,7.855370104,23.0689642,C-A-D,FALSE,32873,"(8, 15)",662,axzzayay,313,1
0x228,Temp: 45.71 C,20.24805602,14.86246338,Beta,2026-12-06,81.4201331,22.24474844,A-B-C,T,83920,"(7, 15)",513,aoiaxoze,629,1
0x88,Temp: 42.70 C,95.80734801,96.6039565,Beta,2026-12-07,0.03562382054,19.08047077,B-D-D-B-D,1,23727,"(8, 10)",780,ayoueiaa,320,1
0x103,Temp: 23.67 C,36.79407513,30.12515448,Alpha,2026-12-08,0.8980974154,-21.08678166,D,TRUE,79070,"(18, 4)",607,oziuexia,204,0
0x6c,Temp: 20.38 C,32.69316163,37.07368605,Beta,2026-12-09,0.2030376896,20.00629545,C-B,T,59979,"(15, 11)",506,ouoeyyio,355,positive
0x14c,Temp: 25.19 C,14.88880503,37.05088359,Delta,2026-12-10,0.009062789848,-22.45998074,D,T,35465,"(3, 15)",427,xxyyozao,294,0
0xc6,Temp: 33.61 C,30.56042155,30.50708293,Delta,2026-12-11,2.829584646,-21.96536629,C-C-A-B,T,63900,"(3, 15)",722,uiezxzou,504,1
0x2f6,Temp: 20.72 C,87.66507618,10.13117017,Delta,2026-12-12,1871.825908,-17.19985855,D-C-C,T,69799,"(6, 1)",375,zyxzxexz,145,0
0x393,Temp: 34.97 C,99.63343376,74.91168667,Beta,2026-12-13,0.004004913753,-21.17452483,C-A,TRUE,31330,"(14, 16)",533,uxxooyia,539,0
0x133,Temp: 26.38 C,36.83095305,96.04924948,Gamma,2026-12-14,0.9076995628,-19.58874429,A,0,18302,"(1, 17)",464,uaaxzyez,17,1
0xe6,Temp: 32.08 C,44.8610631,29.96212001,Gamma,2026-12-15,6.832077535,20.16566514,C-C-D,F,88443,"(8, 18)",70,zexyuaiy,575,1
0x1f7,Temp: 27.45 C,72.20709382,69.01120007,Delta,2026-12-16,1.44662695,18.5436562,B-C-D-C-A,FALSE,99966,"(16, 6)",88,aeaooiua,779,1
0xfb,Temp: 21.78 C,88.61957805,76.0287731,Alpha,2026-12-17,0.7122087961,-23.49627414,D,T,82717,"(10, 10)",338,ouyyouuo,576,1
0x99,Temp: 47.94 C,59.30443342,85.50985874,Gamma,2026-12-18,0.02028955433,-22.08012364,D-C-B-A-C,FALSE,22875,"(5, 12)",329,xeuyxaxo,39,1
0xdb,Temp: 40.54 C,39.15256982,47.61399853,Beta,2026-12-19,2.01045332,18.52045767,C-C-A,FALSE,37219,"(17, 14)",207,xeoiayix,130,0
0x304,Temp: 15.60 C,41.26218408,36.9608506,Gamma,2026-12-20,0.1032820245,17.33077879,A-C-A-D,T,46182,"(14, 3)",174,uxzyyzui,115,1
0x2d7,Temp: 44.74 C,69.56181465,38.95126693,Delta,2026-12-21,0.001402126712,-19.22865474,C,0,90541,"(12, 18)",593,iuezaozi,450,0
0x2ae,Temp: 29.50 C,0.3218263604,73.42329865,Alpha,2026-12-22,36.00927923,20.86900529,C-D-C-D,FALSE,52269,"(12, 2)",119,aoxoieea,950,0
0x2d4,Temp: 45.78 C,61.95893375,82.69337252,Gamma,2026-12-23,17.72821538,20.48041169,C-C-A,1,89781,"(2, 17)",621,xaueauxy,925,1
0x207,Temp: 41.99 C,35.54930104,26.16364313,Gamma,2026-12-24,1.16763803,22.50626565,A,FALSE,16457,"(10, 18)",461,oauezoae,45,1
0x209,Temp: 27.01 C,79.41973313,43.01374973,Delta,2026-12-25,1.988188782,-21.57983944,A,F,16749,"(19, 1)",639,yoieixay,216,0
0xcb,Temp: 10.90 C,9.299063982,90.27267751,Alpha,2026-12-26,25.10216351,21.93913805,C-A,T,43064,"(4, 4)",478,uaeizioa,600,0
0x3b7,Temp: 20.75 C,58.82022669,81.79572325,Alpha,2026-12-27,1.96014602,-20.6537108,A-D-B,TRUE,19821,"(2, 19)",708,aezieexi,848,1
0x161,Temp: 31.67 C,48.09728899,97.65239785,Delta,2026-12-28,15.06015726,-17.22140254,C,FALSE,88655,"(12, 10)",137,eiezuzze,415,0
0x146,Temp: 35.34 C,64.23255259,77.12809511,Beta,2026-12-29,0.4096522694,-19.60860294,C-D-B-D,0,17664,"(13, 15)",287,zzzeyuai,689,1
0xd3,Temp: 20.32 C,6.485359448,44.99437289,Gamma,2026-12-30,51.21083935,-22.12017948,A-D-C,1,39281,"(3, 13)",607,youyzaex,265,1
0x261,Temp: 15.57 C,57.99837874,62.56676723,Beta,2026-12-31,2.617859968,-19.89695414,B,1,41821,"(8, 7)",96,auxeaoii,923,0
0x23c,Temp: 43.40 C,56.1484588,68.83026863,Gamma,2027-01-01,1.789892981,21.00618074,A-C-D,TRUE,34647,"(8, 18)",733,uyeeiaeo,440,1
0xc6,Temp: 49.38 C,56.06600944,16.98256765,Gamma,2027-01-02,0.02214412032,-19.36250337,D,F,79918,"(9, 6)",408,oeeiuiuz,617,1
0xfc,Temp: 31.03 C,60.34876666,58.46022936,Beta,2027-01-03,2.365211774,-17.9403763,A-C-A-D,TRUE,91985,"(4, 15)",307,ouieuiox,381,1
0x3c0,Temp: 16.87 C,67.64679372,73.12955373,Delta,2027-01-04,0.08242514322,-19.75331187,C,F,92799,"(5, 5)",932,zuooaxui,846,0
0x3e3,Temp: 20.89 C,80.49889997,24.89159606,Delta,2027-01-05,0.1473642038,20.61809489,C-A-A,FALSE,84944,"(7, 9)",88,uuxyoooo,301,0
0x3d1,Temp: 10.74 C,26.98207201,79.47622285,Gamma,2027-01-06,0.08662845957,18.68862456,B-C-D-D-C,T,99142,"(7, 9)",819,xieayyzo,985,1
0x1b5,Temp: 46.57 C,82.50494102,61.95577747,Delta,2027-01-07,0.04081503357,19.52857751,B-A,0,37603,"(10, 4)",88,zoaoeyua,171,0
0x325,Temp: 14.71 C,49.82556823,94.74773893,Gamma,2027-01-08,586.5830196,18.12107352,A,1,56458,"(6, 14)",517,yiyaexiu,620,1
0x399,Temp: 33.06 C,7.705827913,13.77558454,Delta,2027-01-09,54.27247465,22.23848984,A,TRUE,80605,"(9, 1)",807,oaiauazy,406,1
0x106,Temp: 20.96 C,5.855092924,33.61402624,Gamma,2027-01-10,317.6984004,19.41108848,A-B-D-B,0,29623,"(17, 13)",582,yiexiauy,355,1
0x333,Temp: 32.17 C,33.42383187,63.53829526,Delta,2027-01-11,0.02550999205,22.90551109,C-C,F,54440,"(7, 9)",686,oouaxzua,161,1
0x30c,Temp: 36.06 C,78.48969771,36.39383219,Alpha,2027-01-12,1.238326969,-23.0574957,B-D-C-C-B,T,92427,"(11, 3)",766,ixzzeazo,795,1
0x104,Temp: 43.19 C,70.76809347,73.5837506,Beta,2027-01-13,0.02064003019,-19.83790807,B-C-D,1,17704,"(12, 3)",608,oyxzeaey,552,1
0x2a7,Temp: 18.26 C,78.86149647,77.55147014,Alpha,2027-01-14,0.1240482555,17.98310253,C-D,1,37460,"(15, 10)",613,ieioiaxx,26,0
0x384,Temp: 10.44 C,51.72690564,19.1239208,Beta,2027-01-15,0.06364840901,-15.82820424,B-B-C,F,93045,"(1, 14)",627,aaauzyiz,83,1
0x1f1,Temp: 15.48 C,44.0198998,55.73304731,Beta,2027-01-16,41.21292906,-17.05592585,A-D-D-C,T,92805,"(6, 2)",537,axeeuzzz,173,1
0x178,Temp: 46.00 C,14.74525267,55.29125945,Gamma,2027-01-17,0.3046203492,17.25233035,D-A-D-A,1,83511,"(8, 1)",801,iiyixxzy,999,1
0x393,Temp: 44.96 C,32.81927536,42.86598855,Beta,2027-01-18,24.65890274,-22.75693925,B-B-A-B-C,T,16565,"(4, 4)",233,zuiizzaz,685,1
0x25b,Temp: 33.90 C,43.40193662,,Alpha,2027-01-19,6.124901464,-20.23164917,A-C,1,98003,"(5, 9)",718,ixaaieoz,794,0
0x3e3,Temp: 34.02 C,8.860042968,83.64806247,Alpha,2027-01-20,1003.165978,20.77920905,A-B-C,FALSE,14870,"(13, 18)",403,xeizizze,70,1
0x1eb,Temp: 36.60 C,22.06119527,72.05163499,Delta,2027-01-21,,-15.55915798,B-C-C,F,28909,"(17, 1)",85,ixyzauii,835,0
0xea,Temp: 17.01 C,59.82252941,73.57507058,Alpha,2027-01-22,43.71536838,17.60406714,A-A-A-A-A,T,19117,"(15, 2)",482,ezaeyzxe,6,0
0x126,Temp: 46.58 C,73.56631142,51.0927368,Delta,2027-01-23,31.16583963,21.77415955,A-C,0,77474,"(16, 5)",332,izaxixii,796,0
0x1f4,Temp: 26.75 C,99.83475114,91.96851238,,2027-01-24,0.0539263251,-20.57354822,A-C-C-C-D,FALSE,54322,"(19, 5)",367,izuoayuo,195,1
0x2e3,Temp: 25.33 C,93.31133313,71.81899303,Alpha,2027-01-25,20.51999978,-19.70558944,D-B-A-C,0,30128,"(2, 7)",712,xozzzoua,525,0
0x84,Temp: 30.76 C,64.25651995,74.87931449,Beta,2027-01-26,2.741307206,-21.12968472,C-A-B-D-A,F,79001,"(3, 17)",473,eozeeiex,63,1
0x313,Temp: 11.88 C,42.12480533,86.69049044,Alpha,2027-01-27,0.5053880243,23.27159561,B,1,10440,"(3, 13)",430,xiayaxyi,13,0
0x22f,Temp: 16.65 C,63.61773647,34.39237145,Alpha,2027-01-28,0.08443219769,,D-C-B-B-A,0,70955,"(7, 3)",66,ayyoaiyx,761,0
0x3d6,Temp: 39.52 C,78.56516181,81.82931044,Delta,2027-01-29,0.1156336408,20.13873961,B-C,FALSE,59613,"(15, 18)",568,zoeeexzy,205,1
0x239,Temp: 13.31 C,11.83361909,27.37641366,Beta,2027-01-30,468.4532393,-20.38519384,D-C-A,T,80949,"(10, 7)",562,ieaeyuxu,897,1
0x1da,Temp: 34.13 C,40.99048897,40.73543375,Alpha,2027-01-31,1.002050556,-24.78421927,D-A,TRUE,21663,"(9, 5)",737,ezyeuyxx,765,1
0x79,Temp: 19.81 C,83.98022856,39.86933043,Gamma,2027-02-01,10.44778511,15.80128747,B-C,0,29547,"(8, 14)",76,exoyzyxy,40,1
0x351,Temp: 25.57 C,38.38329519,97.08876669,Beta,2027-02-02,0.09322884169,-21.36644603,A-B-D-A-C,TRUE,91662,"(4, 14)",403,uiuaoiey,165,1
0x301,Temp: 21.55 C,57.18722712,86.23181291,Beta,2027-02-03,0.09637014364,-19.7703955,D-D-A-B,F,10005,"(12, 2)",905,zaazoiaz,31,1
0x89,Temp: 24.23 C,58.77693609,72.40411768,Beta,2027-02-04,25.686214,21.13354345,B-A-B,0,17038,"(13, 1)",617,iixaioao,529,1
0x149,Temp: 38.76 C,18.44762531,74.70805178,Delta,2027-02-05,0.01744453893,18.68525489,A-A-D-C,0,16414,"(7, 9)",187,oiixzyxa,649,0
0x1d0,Temp: 21.88 C,36.22354417,60.0244787,Gamma,2027-02-06,0.2877563098,-19.90206994,B-D-C-D,T,97659,"(17, 13)",373,xezazoxx,877,1
0x296,Temp: 32.66 C,33.45112887,94.29106937,Beta,2027-02-07,1.107474539,21.42282116,B-C,1,79506,"(10, 16)",568,yxioxuuz,832,1
0x219,Temp: 29.04 C,2.619670853,54.16702901,Alpha,2027-02-08,1.396707674,-26.2258204,D-A,FALSE,86586,"(6, 16)",385,oxyeyeaa,825,0
0x36b,Temp: 36.55 C,2.419176389,43.86607618,Alpha,2027-02-09,0.58433557,21.61607238,B-C,FALSE,12606,"(11, 3)",661,yxzyaieo,909,0
0x17e,Temp: 47.47 C,83.16970437,24.51014499,Delta,2027-02-10,3.278740462,18.3038688,D-D-B,FALSE,26482,"(9, 15)",334,zyxxzuez,677,0
0x7e,Temp: 39.30 C,27.307081,79.97230305,Alpha,2027-02-11,7.993008863,19.15248064,A-D-C-B-B,F,81873,"(13, 10)",593,zeeyaiyz,398,0
0x145,Temp: 18.60 C,51.80787662,75.36550995,Beta,2027-02-12,9.060394266,-19.09317178,D-A-A-D-C,1,43948,"(13, 17)",378,oayizzei,459,1
0x178,Temp: 11.25 C,29.87255736,44.20759843,Alpha,2027-02-13,0.05195322804,-16.40871365,D-D-B,TRUE,99987,"(7, 6)",298,ayzeyaoe,793,0
0x381,Temp: 20.49 C,94.06792451,12.24221384,Beta,2027-02-14,0.4263625264,19.33981962,B-A-A,FALSE,30875,"(13, 17)",272,iazuizie,223,0
0x2c4,Temp: 33.80 C,25.92967589,84.67076217,Alpha,2027-02-15,36.02771796,21.46565816,C,TRUE,23057,"(15, 4)",164,yxiauoua,634,0
0x17f,Temp: 12.06 C,42.96568127,11.01620053,Gamma,2027-02-16,14.6426948,17.45153576,B-C-B-D-C,1,42400,"(15, 14)",309,eaxxxiey,78,1
0x3d2,Temp: 29.85 C,87.27302505,72.62928039,Delta,2027-02-17,0.01626762481,-22.0969653,C-D,F,81458,"(11, 4)",82,xyooyzax,825,0
0x244,Temp: 33.87 C,84.19335668,96.35288277,Delta,2027-02-18,2.87036644,20.97554964,A,1,78607,"(3, 2)",288,izoueuyz,839,0
0x228,Temp: 23.37 C,18.61014178,48.95185821,Gamma,2027-02-19,0.002646080612,18.53153336,B-B,T,97561,"(10, 13)",931,ooaaxyex,600,1
0x3a0,Temp: 40.84 C,80.26433098,30.91263304,Gamma,2027-02-20,1.151199804,19.71694073,D-A-B,FALSE,37503,"(18, 16)",385,zaieizxa,625,1
0x393,Temp: 14.26 C,45.81868867,72.73351989,Delta,2027-02-21,296.8719943,23.19664362,C-C-C-A-D,F,33765,"(11, 10)",338,ezxoxyuo,612,0
0x2f6,Temp: 13.01 C,48.29688721,82.72440464,Gamma,2027-02-22,0.05821116223,-21.46709563,C-B-A-C,T,56612,"(9, 12)",816,ioxzouyx,938,1
0x267,Temp: 39.13 C,13.34799724,58.63229813,Beta,2027-02-23,0.08184163852,-20.01756731,A,FALSE,94335,"(19, 1)",60,uouoeoau,938,0
0x286,Temp: 29.82 C,8.060151376,96.0661395,Alpha,2027-02-24,9.895591399,19.52463337,C-A-D-A,1,91748,"(18, 14)",487,zyuiyyia,815,1
0x123,Temp: 37.54 C,72.7939307,14.59851623,Delta,2027-02-25,0.009770334797,-20.15321814,B-D-D,1,19428,"(1, 17)",121,uyuyiiox,884,0
0x94,Temp: 27.39 C,49.64611524,54.92680825,Gamma,2027-02-26,0.1498283326,-18.97647288,A-B-D-C-C,0,41419,"(11, 15)",706,uuyozuya,428,1
0x263,Temp: 19.86 C,43.68507026,73.94240131,Beta,2027-02-27,5.98540145,-15.79050099,D-D-B-C,0,75195,"(4, 15)",537,iixieaao,425,0
0x74,Temp: 42.76 C,72.95082287,86.77500193,Delta,2027-02-28,0.1491418305,24.08435582,A-A-D,1,83695,"(14, 1)",218,euxaeeya,387,0
0x10f,Temp: 41.98 C,76.5512899,25.95374946,Gamma,2027-03-01,0.4926728273,-20.31065,B,1,99846,"(9, 7)",90,zyoeieua,239,1
0x13f,Temp: 37.79 C,15.89081677,81.20030988,Delta,2027-03-02,9.323677486,-20.79629453,C-A-D,TRUE,49142,"(11, 2)",729,zuoxiaei,858,0
0x101,Temp: 20.89 C,61.02251495,59.19092974,Gamma,2027-03-03,3.541811256,-19.8841845,D,TRUE,81540,"(2, 6)",108,eoxzzaoo,623,0
0x240,Temp: 33.61 C,13.53540823,45.2932777,Delta,2027-03-04,2.226554201,18.5297664,C-B,T,48289,"(19, 14)",264,xooeyuez,90,0
0x91,Temp: 24.44 C,75.1375086,21.72263754,Beta,2027-03-05,0.3615456963,19.62815104,B-A-B,0,86948,"(3, 7)",590,xixxxxox,385,0
0x1d8,Temp: 13.66 C,65.69551563,87.01132254,Beta,2027-03-06,3.034914782,-16.80121048,A-C,0,68951,"(7, 4)",596,ixeozezo,975,1
0x269,Temp: 46.69 C,95.66146211,23.99731553,Alpha,2027-03-07,0.6899072986,-24.554173,B,1,21755,"(5, 17)",738,ezauuoai,139,1
0xc6,Temp: 15.47 C,6.895801636,37.57111947,Delta,2027-03-08,3.948820117,17.530976,B-D,1,94553,"(4, 13)",74,ayoaioux,997,0
0x3df,Temp: 48.01 C,5.705472115,35.81405234,Alpha,2027-03-09,0.2251933133,17.93606743,C-B,T,13890,"(16, 16)",711,auueiyxa,647,1
0x34c,Temp: 27.84 C,28.21870747,87.55584904,Delta,2027-03-10,0.5782743187,-19.11948159,A-C-C-A-D,F,27175,"(2, 18)",228,uuyixzxy,524,0
0x88,Temp: 17.41 C,26.17056837,69.87056648,Gamma,2027-03-11,0.05130980689,-22.57615145,B,F,84727,"(1, 18)",570,uuuuzeey,244,0
0x17b,Temp: 31.68 C,24.69787991,80.90464435,Gamma,2027-03-12,0.9003039684,20.029018,A-D-D-D,F,75687,"(8, 11)",802,xozzaioe,505,1
0x1c0,Temp: 44.92 C,90.62545805,32.29164299,Alpha,2027-03-13,0.08777289044,17.52772841,A-C-C,0,94983,"(15, 16)",529,eeozeoeu,422,0
0x254,Temp: 39.29 C,24.95461998,65.61379487,Delta,2027-03-14,0.03536122669,-22.50867672,D-D,TRUE,98287,"(17, 17)",282,zuazeyao,182,0
0x191,Temp: 42.26 C,27.19497261,60.8853925,Alpha,2027-03-15,2.172727832,21.46200125,D-D-B-A-B,F,34288,"(12, 10)",799,aeoyouoo,195,1
0x118,Temp: 36.35 C,75.93982624,84.12190353,Beta,2027-03-16,1.893106873,-21.07686991,C-D,FALSE,56629,"(6, 8)",822,ayxoixuy,874,0
0x2c2,Temp: 37.69 C,44.97398425,90.64174838,Alpha,2027-03-17,10.47112223,-21.43146848,C-D-B-A-D,T,57800,"(13, 2)",361,yzuoaxzu,634,0
0xc6,Temp: 43.97 C,77.6710557,11.08195266,Alpha,2027-03-18,0.2743428414,-24.7887238,D,F,47367,"(19, 10)",838,uiozxuyu,53,0
0x31f,Temp: 19.99 C,6.536615756,69.9877728,Gamma,2027-03-19,3.40130282,24.37018979,B-B-D,FALSE,87810,"(4, 12)",532,uuzaeiya,986,1
0xd7,Temp: 29.58 C,48.75711937,14.61338612,Alpha,2027-03-20,5.219453573,-18.62656931,D,F,87754,"(18, 7)",506,iuziooee,990,0
0x122,Temp: 18.85 C,3.361360018,58.84842119,Delta,2027-03-21,3.797418233,-23.24776999,D-D-C,TRUE,99328,"(4, 7)",289,iaauaeau,928,1
0x160,Temp: 49.51 C,6.265320346,35.59931288,Gamma,2027-03-22,0.08399810429,20.76633638,C-A,TRUE,78513,"(10, 15)",675,oaaeiozi,868,1
0x104,,90.64374533,37.30311736,Alpha,2027-03-23,1.565320267,20.99819163,D-B,F,92762,"(12, 1)",918,zuuiexze,685,0
0x163,Temp: 11.58 C,13.92453711,41.41330681,Beta,2027-03-24,2.98148318,-16.61545834,A-B,FALSE,39022,"(18, 16)",906,xxexxxou,179,1
0x1a6,Temp: 38.22 C,53.24206823,65.29502797,Alpha,2027-03-25,1.021768961,-19.65922847,D-B,T,79329,"(5, 19)",89,xuyuyoui,293,0
0xe3,Temp: 47.01 C,41.10956026,39.73044694,Alpha,2027-03-26,0.001912329828,18.37435282,B-A-B,FALSE,69414,"(4, 6)",68,aoaieexz,375,0
0x75,Temp: 17.22 C,34.73433263,75.2102155,Alpha,2027-03-27,1.618449953,21.65611763,C-B-C-A,T,11659,"(17, 7)",524,eoeooaeu,59,1
0x37c,Temp: 32.72 C,89.98333457,46.00293732,Gamma,2027-03-28,763.2557142,22.142161,C-D-B-A,F,67941,"(7, 9)",118,yeeexuuo,54,1
0x342,Temp: 46.62 C,2.182339678,16.08343483,Delta,2027-03-29,0.3395555215,-15.8510273,C-A,T,47930,"(13, 14)",423,uoyaoeiz,914,0
0x299,Temp: 11.36 C,66.37896862,79.75462598,Beta,2027-03-30,0.1125642293,-19.95593027,C-C-A-D-A,1,53473,"(16, 9)",67,ixezoezx,769,negative
0x29d,Temp: 37.90 C,96.33944342,35.43249089,Alpha,2027-03-31,3.064994206,-22.24372301,C-B-A-A-D,0,65598,"(15, 5)",211,uoyeuzxu,245,0
0x1a6,Temp: 21.89 C,56.01681835,48.51625228,Delta,2027-04-01,2.552656627,19.62664208,B-A-D,0,26040,"(18, 8)",177,oxxxzaxa,149,0
0x3cb,Temp: 46.98 C,93.6822462,71.00450561,Delta,2027-04-02,35.80922337,-21.45812729,B-A,TRUE,79806,"(15, 9)",417,uyauauuz,796,1
0x311,Temp: 48.84 C,5.225787929,39.58859799,Gamma,2027-04-03,0.02296912244,20.70233094,D-D-B-A-C,1,23286,"(19, 6)",808,yxyyxuxu,368,1
0x37b,Temp: 47.77 C,41.87933191,15.0361234,Beta,2027-04-04,8.972288374,-20.68332046,A-A-A-B,0,79139,"(4, 11)",191,xziayuex,16,0
0x2d5,Temp: 28.97 C,26.0157791,43.27897318,Gamma,2027-04-05,5.878291649,19.45737004,B-D-B,F,65916,"(10, 3)",907,xoeezyia,176,1
0x183,Temp: 44.48 C,73.0820965,94.05592386,Delta,2027-04-06,0.6528292882,-17.56683839,B-A-C-B-B,T,27600,"(1, 12)",904,iauyioai,540,0
0x3b9,Temp: 43.78 C,98.12970905,67.11436136,Delta,2027-04-07,2.76229527,-17.75693971,A,T,12291,"(15, 15)",213,yoyexuzy,406,negative
0x2fa,Temp: 22.76 C,25.65300624,69.76164423,Delta,2027-04-08,21.94133816,21.41870503,B-C,FALSE,23123,"(14, 7)",105,uyeyyixe,467,0
0x2e2,Temp: 43.16 C,65.41746015,66.27311167,Gamma,2027-04-09,13.69384059,20.03891651,D-C-C,FALSE,13811,"(17, 19)",890,oxaixaey,880,1
0xfe,Temp: 11.48 C,19.80976328,27.71030037,Beta,2027-04-10,0.03241746571,-19.72297551,C,T,88883,"(7, 3)",196,uxxazaua,129,0
0x24d,Temp: 33.85 C,56.53302546,47.23171391,Alpha,2027-04-11,11.7103675,19.15221992,B-A-D,F,41276,"(3, 18)",775,axuuyxye,223,0
0x1e5,Temp: 19.20 C,46.39324867,76.83364205,Gamma,2027-04-12,0.8236036969,19.38962231,D-D-D,T,64145,"(14, 3)",305,zzezzxai,884,0
0x374,Temp: 14.82 C,97.20053296,19.02218788,Delta,2027-04-13,1.244361185,-22.09382359,D-C-B,FALSE,56619,"(7, 7)",105,eexyxiiz,244,0
0xcb,Temp: 13.08 C,60.85272727,34.72889707,Gamma,2027-04-14,1.245567156,19.32951184,D-B,0,91049,"(5, 3)",137,uzxeyzyz,426,0
0x1ec,Temp: 37.85 C,34.95063721,34.59240065,Delta,2027-04-15,0.6371635115,-17.31787057,B-D-C,TRUE,80678,"(18, 15)",220,zoozaezo,354,0
0x38e,Temp: 23.59 C,11.40957849,48.44968456,Alpha,2027-04-16,35.69899336,-21.48730355,C-B-A-C-A,FALSE,98782,"(14, 4)",705,yexeoyei,750,0
0x159,Temp: 38.99 C,15.12468287,97.25281794,Alpha,2027-04-17,0.777902659,19.59024667,A,F,36714,"(8, 13)",610,auyoxuay,744,0
0x113,Temp: 12.61 C,22.531693,16.00772665,Beta,2027-04-18,0.0347825872,20.06279173,B-C-A,0,65685,"(8, 15)",221,zyiiiioy,326,0
0x8a,Temp: 22.61 C,25.09666613,56.1643885,Delta,2027-04-19,0.3070976303,-23.21515661,A-D-D,0,22194,"(17, 5)",394,oexexaze,604,0
0x240,Temp: 31.58 C,85.06160578,25.9634567,Beta,2027-04-20,1.709300377,-19.95887889,B-D,0,83062,"(4, 11)",201,azaaiuuo,3,0
0x30d,Temp: 41.63 C,56.12227883,96.39021254,Beta,2027-04-21,39.95062645,-20.57836735,C-C-D,1,74037,"(18, 10)",104,aieeooaz,479,0
0x35a,Temp: 22.75 C,52.33909114,20.08401192,Alpha,2027-04-22,6.106074253,-17.64215302,B,1,29362,"(17, 15)",327,azeeeeua,976,0
0x27d,Temp: 35.04 C,11.47688719,45.92048921,Gamma,2027-04-23,0.07795638025,-19.5606611,D,0,64499,"(6, 16)",434,aeiexyyo,81,0
0x3c6,Temp: 45.44 C,86.01396933,75.67176365,Gamma,2027-04-24,1729.46908,-21.21905209,C,F,56281,"(15, 8)",506,xioyioez,44,0
0x395,Temp: 34.63 C,72.28143032,72.70534409,Beta,2027-04-25,2.212948818,16.88925253,A-D-A,T,72813,"(9, 11)",538,eiouiziz,155,1
0x1fb,Temp: 19.32 C,6.76683619,47.62284868,Alpha,2027-04-26,45.88655772,20.40169019,C,F,54852,"(2, 13)",689,xaiueoao,947,0
0x270,Temp: 10.98 C,70.78350972,40.84065095,Delta,2027-04-27,0.6343570576,20.20158215,A-A-B,1,57836,"(4, 9)",783,eixuauzy,536,0
